"GAME_DATE_EST","Team","PTS","REB","AST","FG_PCT","FT_PCT","FG_3_PCT","WIN","rest_days","rest_category"
2016-11-06,"BOS",107,39,31,0.456,0.81,0.32,0,3,"2+"
2016-11-09,"BOS",93,31,21,0.432,0.591,0.323,0,3,"2+"
2016-11-11,"BOS",115,53,23,0.389,0.791,0.407,1,2,"1"
2016-11-12,"BOS",105,47,22,0.438,0.818,0.32,1,1,"0"
2016-11-14,"BOS",105,44,19,0.4,0.85,0.293,0,2,"1"
2016-11-16,"BOS",90,53,18,0.434,0.739,0.333,1,2,"1"
2016-11-18,"BOS",88,43,19,0.373,0.789,0.344,0,2,"1"
2016-11-19,"BOS",94,46,22,0.402,0.941,0.387,1,1,"0"
2016-11-21,"BOS",99,39,20,0.452,0.786,0.316,1,2,"1"
2016-11-23,"BOS",111,51,26,0.459,0.75,0.395,1,2,"1"
2016-11-25,"BOS",103,36,32,0.462,0.778,0.353,0,2,"1"
2016-11-28,"BOS",112,40,26,0.482,0.808,0.407,1,3,"2+"
2016-11-30,"BOS",114,33,26,0.44,0.95,0.357,0,2,"1"
2016-12-02,"BOS",97,45,25,0.409,0.933,0.393,1,2,"1"
2016-12-03,"BOS",107,37,22,0.5,0.793,0.308,1,1,"0"
2016-12-05,"BOS",106,42,27,0.424,0.917,0.344,0,2,"1"
2016-12-07,"BOS",117,49,29,0.512,0.828,0.269,1,2,"1"
2016-12-09,"BOS",94,46,24,0.373,0.682,0.405,0,2,"1"
2016-12-11,"BOS",96,40,28,0.444,0.625,0.344,0,2,"1"
2016-12-14,"BOS",101,35,25,0.44,0.85,0.323,0,3,"2+"
2016-12-16,"BOS",96,46,26,0.436,0.731,0.321,1,2,"1"
2016-12-18,"BOS",105,37,21,0.456,0.737,0.321,1,2,"1"
2016-12-20,"BOS",112,41,22,0.407,0.895,0.324,1,2,"1"
2016-12-22,"BOS",109,44,19,0.413,0.852,0.256,1,2,"1"
2016-12-23,"BOS",112,39,29,0.441,0.808,0.321,0,1,"0"
2016-12-25,"BOS",119,39,25,0.484,0.75,0.389,1,2,"1"
2016-12-27,"BOS",113,47,30,0.482,0.905,0.387,1,2,"1"
2016-12-29,"BOS",118,29,26,0.506,0.952,0.324,0,2,"1"
2016-12-30,"BOS",117,30,28,0.514,0.828,0.531,1,1,"0"
2017-01-03,"BOS",115,32,31,0.554,0.941,0.548,1,4,"2+"
2017-01-06,"BOS",110,42,28,0.402,0.84,0.475,1,3,"2+"
2017-01-07,"BOS",117,47,26,0.43,0.905,0.5,1,1,"0"
2017-01-10,"BOS",106,33,21,0.471,0.85,0.333,0,3,"2+"
2017-01-11,"BOS",117,45,20,0.506,0.778,0.415,1,1,"0"
2017-01-13,"BOS",103,43,22,0.434,0.737,0.386,1,2,"1"
2017-01-16,"BOS",108,44,29,0.5,0.9,0.385,1,3,"2+"
2017-01-18,"BOS",106,33,25,0.385,0.931,0.273,0,2,"1"
2017-01-21,"BOS",123,47,26,0.457,0.839,0.371,0,3,"2+"
2017-01-24,"BOS",108,32,24,0.452,0.917,0.303,0,3,"2+"
2017-01-25,"BOS",120,48,33,0.516,0.938,0.344,1,1,"0"
2017-01-27,"BOS",128,47,39,0.562,0.8,0.471,1,2,"1"
2017-01-28,"BOS",112,44,26,0.416,0.8,0.341,1,1,"0"
2017-01-30,"BOS",113,44,23,0.439,0.848,0.406,1,2,"1"
2017-02-01,"BOS",109,39,24,0.414,0.833,0.333,1,2,"1"
2017-02-03,"BOS",113,47,28,0.476,0.786,0.371,1,2,"1"
2017-02-05,"BOS",107,45,24,0.42,0.85,0.308,1,2,"1"
2017-02-08,"BOS",92,39,18,0.397,0.889,0.313,0,3,"2+"
2017-02-09,"BOS",120,43,23,0.484,0.815,0.333,1,1,"0"
2017-02-11,"BOS",112,37,20,0.592,0.652,0.433,1,2,"1"
2017-02-13,"BOS",111,41,28,0.494,0.833,0.471,1,2,"1"
2017-02-15,"BOS",116,39,21,0.475,0.75,0.464,1,2,"1"
2017-02-16,"BOS",103,31,24,0.468,0.85,0.378,0,1,"0"
2017-02-24,"BOS",97,36,19,0.423,0.864,0.316,0,8,"2+"
2017-02-26,"BOS",104,52,22,0.4,0.8,0.343,1,2,"1"
2017-02-27,"BOS",98,40,21,0.391,0.8,0.294,0,1,"0"
2017-03-01,"BOS",103,47,28,0.462,0.783,0.419,1,2,"1"
2017-03-03,"BOS",115,46,30,0.512,0.76,0.303,1,2,"1"
2017-03-05,"BOS",106,54,19,0.376,0.725,0.351,0,2,"1"
2017-03-06,"BOS",102,37,22,0.41,0.828,0.286,0,1,"0"
2017-03-08,"BOS",99,45,28,0.44,0.789,0.345,1,2,"1"
2017-03-10,"BOS",99,34,19,0.42,0.826,0.364,0,2,"1"
2017-03-12,"BOS",100,51,22,0.465,1,0.432,1,2,"1"
2017-03-15,"BOS",117,37,34,0.544,0.857,0.394,1,3,"2+"
2017-03-17,"BOS",98,51,20,0.4,0.793,0.241,1,2,"1"
2017-03-19,"BOS",99,41,27,0.405,0.862,0.207,0,2,"1"
2017-03-20,"BOS",110,53,19,0.43,0.714,0.303,1,1,"0"
2017-03-22,"BOS",109,43,27,0.512,0.857,0.407,1,2,"1"
2017-03-24,"BOS",130,50,31,0.468,0.8,0.341,1,2,"1"
2017-03-26,"BOS",112,35,32,0.532,0.88,0.333,1,2,"1"
2017-03-29,"BOS",100,42,24,0.398,0.783,0.324,0,3,"2+"
2017-03-31,"BOS",117,45,27,0.452,0.853,0.364,1,2,"1"
2017-04-02,"BOS",110,41,22,0.556,0.692,0.324,1,2,"1"
2017-04-05,"BOS",91,38,21,0.407,0.621,0.212,0,3,"2+"
2017-04-06,"BOS",116,38,28,0.411,0.794,0.349,0,1,"0"
2017-04-08,"BOS",121,43,35,0.517,0.824,0.436,1,2,"1"
2017-04-10,"BOS",114,51,31,0.451,0.857,0.368,1,2,"1"
2017-04-12,"BOS",112,45,31,0.456,0.692,0.333,1,2,"1"
2016-10-29,"CHI",118,47,34,0.523,0.905,0.429,1,2,"1"
2016-10-31,"CHI",118,58,26,0.506,0.944,0.407,1,2,"1"
2016-11-02,"CHI",100,49,21,0.432,0.742,0.35,0,2,"1"
2016-11-04,"CHI",104,42,15,0.44,0.815,0.348,0,2,"1"
2016-11-05,"CHI",94,40,17,0.43,0.8,0.333,0,1,"0"
2016-11-07,"CHI",112,56,26,0.472,0.806,0.158,1,2,"1"
2016-11-09,"CHI",107,31,24,0.451,0.762,0.333,0,2,"1"
2016-11-10,"CHI",98,48,18,0.416,0.9,0.375,1,1,"0"
2016-11-12,"CHI",106,52,21,0.402,0.92,0.333,1,2,"1"
2016-11-15,"CHI",113,67,16,0.418,0.857,0.35,1,3,"2+"
2016-11-17,"CHI",85,46,8,0.367,0.875,0.294,1,2,"1"
2016-11-19,"CHI",95,41,17,0.429,0.833,0.3,0,2,"1"
2016-11-20,"CHI",118,56,27,0.517,0.714,0.364,1,1,"0"
2016-11-22,"CHI",107,48,22,0.453,0.833,0.333,0,2,"1"
2016-11-25,"CHI",105,51,24,0.444,0.731,0.286,1,3,"2+"
2016-11-30,"CHI",90,46,22,0.352,0.759,0.19,0,5,"2+"
2016-12-02,"CHI",111,49,31,0.49,0.824,0.167,1,2,"1"
2016-12-03,"CHI",82,43,9,0.451,0.714,0.231,0,1,"0"
2016-12-05,"CHI",110,50,16,0.422,0.868,0.304,0,2,"1"
2016-12-06,"CHI",91,45,15,0.44,0.719,0.133,0,1,"0"
2016-12-08,"CHI",95,51,24,0.438,0.778,0.235,1,2,"1"
2016-12-10,"CHI",105,47,17,0.452,0.903,0.125,1,2,"1"
2016-12-13,"CHI",94,42,20,0.437,0.737,0.267,0,3,"2+"
2016-12-15,"CHI",97,41,23,0.473,0.759,0.25,0,2,"1"
2016-12-16,"CHI",69,50,17,0.304,0.533,0.238,0,1,"0"
2016-12-19,"CHI",113,46,34,0.598,1,0.5,1,3,"2+"
2016-12-21,"CHI",97,49,25,0.4,0.789,0.286,0,2,"1"
2016-12-23,"CHI",91,52,20,0.396,0.8,0.318,0,2,"1"
2016-12-25,"CHI",100,38,20,0.453,0.75,0.389,0,2,"1"
2016-12-26,"CHI",90,48,17,0.386,0.714,0.24,1,1,"0"
2016-12-28,"CHI",101,54,20,0.398,0.966,0.231,1,2,"1"
2016-12-30,"CHI",101,47,17,0.417,0.806,0.261,0,2,"1"
2016-12-31,"CHI",96,37,23,0.398,0.714,0.37,0,1,"0"
2017-01-02,"CHI",118,45,23,0.467,0.931,0.304,1,2,"1"
2017-01-04,"CHI",106,43,23,0.482,0.733,0.433,1,2,"1"
2017-01-07,"CHI",123,60,25,0.392,0.923,0.393,1,3,"2+"
2017-01-09,"CHI",94,38,18,0.41,0.864,0.368,0,2,"1"
2017-01-10,"CHI",99,44,19,0.398,0.905,0.37,0,1,"0"
2017-01-12,"CHI",89,43,20,0.393,0.762,0.167,0,2,"1"
2017-01-14,"CHI",107,63,22,0.426,0.565,0.4,1,2,"1"
2017-01-15,"CHI",108,47,18,0.513,0.686,0.235,1,1,"0"
2017-01-17,"CHI",98,43,23,0.451,0.818,0.429,0,2,"1"
2017-01-20,"CHI",93,41,18,0.42,0.947,0.25,0,3,"2+"
2017-01-21,"CHI",102,48,22,0.41,0.848,0.353,1,1,"0"
2017-01-24,"CHI",100,44,12,0.455,0.767,0.318,1,3,"2+"
2017-01-25,"CHI",114,41,18,0.457,0.769,0.296,0,1,"0"
2017-01-27,"CHI",88,43,19,0.423,0.76,0.231,0,2,"1"
2017-01-29,"CHI",121,49,29,0.506,0.821,0.571,1,2,"1"
2017-02-01,"CHI",128,42,25,0.605,0.8,0.4,1,3,"2+"
2017-02-03,"CHI",117,53,30,0.48,0.722,0.32,0,2,"1"
2017-02-06,"CHI",112,35,21,0.531,0.645,0.316,1,3,"2+"
2017-02-08,"CHI",92,44,25,0.402,0.737,0.167,0,2,"1"
2017-02-10,"CHI",97,41,20,0.43,0.818,0.263,0,2,"1"
2017-02-12,"CHI",89,35,22,0.417,0.692,0.4,0,2,"1"
2017-02-14,"CHI",105,37,22,0.479,0.8,0.412,1,2,"1"
2017-02-16,"CHI",104,51,23,0.422,1,0.24,1,2,"1"
2017-02-24,"CHI",128,46,31,0.469,0.774,0.462,1,8,"2+"
2017-02-25,"CHI",117,47,34,0.495,0.625,0.5,1,1,"0"
2017-02-28,"CHI",107,35,26,0.458,0.9,0.385,0,3,"2+"
2017-03-02,"CHI",94,49,19,0.439,0.81,0.263,1,2,"1"
2017-03-04,"CHI",91,45,26,0.422,0.75,0.353,0,2,"1"
2017-03-06,"CHI",95,37,21,0.41,0.905,0.286,0,2,"1"
2017-03-08,"CHI",91,44,24,0.444,0.636,0.429,0,2,"1"
2017-03-10,"CHI",94,49,24,0.388,0.75,0.231,0,2,"1"
2017-03-12,"CHI",80,40,18,0.379,0.778,0.28,0,2,"1"
2017-03-13,"CHI",115,50,29,0.446,0.864,0.35,1,1,"0"
2017-03-15,"CHI",91,45,22,0.374,0.8,0.393,0,2,"1"
2017-03-17,"CHI",107,53,28,0.5,0.667,0.259,0,2,"1"
2017-03-18,"CHI",95,39,24,0.475,0.857,0.368,1,1,"0"
2017-03-21,"CHI",120,39,25,0.467,0.815,0.378,0,3,"2+"
2017-03-22,"CHI",117,36,36,0.588,0.632,0.478,1,1,"0"
2017-03-24,"CHI",107,39,22,0.407,0.742,0.417,0,2,"1"
2017-03-26,"CHI",109,49,33,0.541,0.7,0.476,1,2,"1"
2017-03-30,"CHI",99,51,26,0.422,0.611,0.48,1,4,"2+"
2017-04-01,"CHI",106,40,25,0.471,1,0.4,1,2,"1"
2017-04-02,"CHI",117,49,26,0.489,0.778,0.5,1,1,"0"
2017-04-04,"CHI",91,37,22,0.376,0.913,0.222,0,2,"1"
2017-04-06,"CHI",102,57,27,0.429,0.941,0.32,1,2,"1"
2017-04-08,"CHI",106,52,14,0.444,0.882,0.458,0,2,"1"
2017-04-10,"CHI",122,54,33,0.539,0.875,0.462,1,2,"1"
2017-04-12,"CHI",112,62,28,0.432,0.762,0.467,1,2,"1"
2016-10-30,"LAC",88,49,17,0.41,0.7,0.222,1,3,"2+"
2016-10-31,"LAC",116,44,21,0.5,0.789,0.375,1,1,"0"
2016-11-02,"LAC",83,41,22,0.391,0.444,0.318,0,2,"1"
2016-11-04,"LAC",99,47,19,0.376,0.818,0.296,1,2,"1"
2016-11-05,"LAC",116,41,24,0.516,0.929,0.391,1,1,"0"
2016-11-07,"LAC",114,46,28,0.539,0.864,0.52,1,2,"1"
2016-11-09,"LAC",111,55,24,0.437,0.727,0.344,1,2,"1"
2016-11-11,"LAC",110,45,18,0.453,0.6,0.407,1,2,"1"
2016-11-12,"LAC",119,42,25,0.526,0.757,0.458,1,1,"0"
2016-11-14,"LAC",127,43,32,0.533,0.81,0.56,1,2,"1"
2016-11-16,"LAC",107,35,15,0.457,0.706,0.36,0,2,"1"
2016-11-18,"LAC",121,37,27,0.526,0.824,0.448,1,2,"1"
2016-11-19,"LAC",102,38,20,0.468,0.826,0.407,1,1,"0"
2016-11-21,"LAC",123,42,23,0.527,0.833,0.4,1,2,"1"
2016-11-23,"LAC",124,43,26,0.506,0.742,0.469,1,2,"1"
2016-11-25,"LAC",97,33,26,0.479,0.769,0.333,0,2,"1"
2016-11-27,"LAC",70,40,11,0.314,0.815,0.167,0,2,"1"
2016-11-29,"LAC",122,56,21,0.422,0.773,0.325,0,2,"1"
2016-12-01,"LAC",113,47,33,0.472,0.667,0.419,1,2,"1"
2016-12-02,"LAC",114,47,27,0.511,0.875,0.417,1,1,"0"
2016-12-04,"LAC",102,51,19,0.444,0.714,0.333,0,2,"1"
2016-12-07,"LAC",98,47,15,0.391,0.75,0.308,0,3,"2+"
2016-12-10,"LAC",133,40,34,0.574,0.889,0.472,1,3,"2+"
2016-12-12,"LAC",121,38,26,0.472,0.929,0.478,1,2,"1"
2016-12-14,"LAC",113,42,21,0.5,0.703,0.52,1,2,"1"
2016-12-16,"LAC",102,50,17,0.434,0.793,0.28,1,2,"1"
2016-12-18,"LAC",110,40,28,0.494,0.708,0.292,0,2,"1"
2016-12-20,"LAC",119,37,32,0.547,0.692,0.444,1,2,"1"
2016-12-22,"LAC",106,40,18,0.47,0.773,0.393,1,2,"1"
2016-12-23,"LAC",88,41,17,0.459,0.636,0.448,0,1,"0"
2016-12-25,"LAC",102,42,24,0.435,0.818,0.345,0,2,"1"
2016-12-26,"LAC",102,38,22,0.464,0.75,0.36,0,1,"0"
2016-12-28,"LAC",98,58,15,0.394,0.722,0.297,0,2,"1"
2016-12-30,"LAC",116,38,22,0.469,0.813,0.394,0,2,"1"
2016-12-31,"LAC",88,38,14,0.413,0.857,0.267,0,1,"0"
2017-01-02,"LAC",109,51,17,0.463,0.737,0.438,1,2,"1"
2017-01-04,"LAC",115,45,23,0.507,0.711,0.391,1,2,"1"
2017-01-06,"LAC",106,45,28,0.464,0.714,0.419,1,2,"1"
2017-01-08,"LAC",98,51,27,0.419,0.68,0.3,1,2,"1"
2017-01-11,"LAC",105,49,23,0.513,0.692,0.346,1,3,"2+"
2017-01-14,"LAC",113,42,28,0.522,0.875,0.357,1,3,"2+"
2017-01-16,"LAC",120,47,27,0.549,0.818,0.429,1,2,"1"
2017-01-19,"LAC",101,41,24,0.483,0.542,0.182,0,3,"2+"
2017-01-21,"LAC",98,35,23,0.417,1,0.313,0,2,"1"
2017-01-23,"LAC",115,46,23,0.5,0.773,0.583,1,2,"1"
2017-01-24,"LAC",110,46,17,0.465,0.634,0.529,0,1,"0"
2017-01-28,"LAC",98,32,24,0.439,0.636,0.429,0,4,"2+"
2017-02-01,"LAC",124,46,20,0.518,0.816,0.263,1,4,"2+"
2017-02-02,"LAC",120,37,24,0.5,0.769,0.4,0,1,"0"
2017-02-05,"LAC",102,46,22,0.417,0.786,0.345,0,3,"2+"
2017-02-06,"LAC",109,39,24,0.467,0.667,0.371,0,1,"0"
2017-02-08,"LAC",119,47,22,0.489,0.679,0.4,1,2,"1"
2017-02-11,"LAC",107,50,26,0.471,0.65,0.412,1,3,"2+"
2017-02-13,"LAC",88,49,16,0.444,0.636,0.36,1,2,"1"
2017-02-15,"LAC",99,40,24,0.468,0.917,0.378,1,2,"1"
2017-02-23,"LAC",113,38,23,0.409,0.703,0.393,0,8,"2+"
2017-02-24,"LAC",97,36,18,0.443,0.833,0.304,0,1,"0"
2017-02-26,"LAC",124,47,27,0.464,0.706,0.313,1,2,"1"
2017-03-01,"LAC",103,36,26,0.447,0.538,0.353,0,3,"2+"
2017-03-03,"LAC",101,38,23,0.563,0.583,0.421,0,2,"1"
2017-03-04,"LAC",101,37,20,0.482,0.813,0.24,1,1,"0"
2017-03-06,"LAC",116,47,23,0.534,0.617,0.45,1,2,"1"
2017-03-08,"LAC",91,36,18,0.422,0.667,0.375,0,2,"1"
2017-03-09,"LAC",114,47,24,0.513,0.821,0.367,1,1,"0"
2017-03-11,"LAC",112,41,25,0.494,0.828,0.32,1,2,"1"
2017-03-13,"LAC",108,28,16,0.5,0.783,0.4,0,2,"1"
2017-03-15,"LAC",96,42,23,0.467,0.724,0.208,0,2,"1"
2017-03-16,"LAC",114,34,26,0.524,0.667,0.5,0,1,"0"
2017-03-18,"LAC",108,54,27,0.513,0.69,0.308,1,2,"1"
2017-03-20,"LAC",114,43,25,0.494,0.75,0.323,1,2,"1"
2017-03-21,"LAC",133,48,23,0.536,0.875,0.455,1,1,"0"
2017-03-23,"LAC",95,45,18,0.45,0.667,0.333,0,2,"1"
2017-03-25,"LAC",108,47,14,0.452,0.893,0.259,1,2,"1"
2017-03-26,"LAC",97,45,20,0.41,0.821,0.345,0,1,"0"
2017-03-29,"LAC",133,41,27,0.566,0.73,0.4,1,3,"2+"
2017-03-30,"LAC",124,39,20,0.55,0.706,0.545,1,1,"0"
2017-04-01,"LAC",115,39,24,0.551,0.824,0.44,1,2,"1"
2017-04-05,"LAC",112,40,22,0.507,0.774,0.387,1,4,"2+"
2017-04-08,"LAC",98,45,21,0.5,0.571,0.273,1,3,"2+"
2017-04-10,"LAC",125,49,29,0.505,0.821,0.385,1,2,"1"
2017-04-12,"LAC",115,43,29,0.518,0.76,0.357,1,2,"1"
2016-10-28,"NOP",114,49,29,0.47,0.652,0.227,0,2,"1"
2016-10-29,"NOP",79,45,14,0.372,0.733,0.182,0,1,"0"
2016-11-01,"NOP",113,42,23,0.439,0.78,0.346,0,3,"2+"
2016-11-02,"NOP",83,43,17,0.37,0.75,0.324,0,1,"0"
2016-11-04,"NOP",111,43,28,0.457,0.536,0.333,0,2,"1"
2016-11-07,"NOP",106,43,26,0.488,0.778,0.333,0,3,"2+"
2016-11-08,"NOP",94,40,23,0.452,0.722,0.238,0,1,"0"
2016-11-10,"NOP",112,47,22,0.438,0.926,0.36,1,2,"1"
2016-11-12,"NOP",99,42,20,0.433,0.789,0.3,0,2,"1"
2016-11-14,"NOP",106,46,16,0.443,0.833,0.286,1,2,"1"
2016-11-16,"NOP",82,48,19,0.366,0.789,0.333,0,2,"1"
2016-11-18,"NOP",113,37,31,0.549,0.7,0.375,1,2,"1"
2016-11-19,"NOP",121,53,27,0.439,0.84,0.389,1,1,"0"
2016-11-22,"NOP",112,40,29,0.523,0.917,0.44,1,3,"2+"
2016-11-23,"NOP",117,45,27,0.542,0.783,0.375,1,1,"0"
2016-11-25,"NOP",104,34,20,0.474,0.655,0.565,0,2,"1"
2016-11-27,"NOP",81,42,17,0.39,0.889,0.25,0,2,"1"
2016-11-29,"NOP",105,54,24,0.432,0.84,0.258,1,2,"1"
2016-12-02,"NOP",96,40,21,0.459,0.619,0.25,0,3,"2+"
2016-12-04,"NOP",92,51,15,0.367,0.737,0.214,0,2,"1"
2016-12-05,"NOP",108,54,21,0.394,0.952,0.313,0,1,"0"
2016-12-08,"NOP",88,47,18,0.393,0.682,0.28,0,3,"2+"
2016-12-10,"NOP",105,34,25,0.482,0.654,0.421,0,2,"1"
2016-12-11,"NOP",120,49,24,0.392,0.8,0.4,1,1,"0"
2016-12-13,"NOP",109,45,26,0.476,0.81,0.4,0,2,"1"
2016-12-15,"NOP",102,55,23,0.424,0.714,0.37,1,2,"1"
2016-12-16,"NOP",100,47,17,0.408,0.55,0.333,0,1,"0"
2016-12-18,"NOP",100,37,29,0.461,0.571,0.385,0,2,"1"
2016-12-20,"NOP",108,56,28,0.43,0.692,0.588,1,2,"1"
2016-12-21,"NOP",110,33,25,0.477,0.783,0.4,0,1,"0"
2016-12-23,"NOP",91,51,17,0.371,0.667,0.393,1,2,"1"
2016-12-26,"NOP",111,41,24,0.529,0.833,0.48,1,3,"2+"
2016-12-28,"NOP",102,45,23,0.46,0.571,0.345,1,2,"1"
2016-12-30,"NOP",104,42,22,0.447,0.941,0.414,1,2,"1"
2017-01-02,"NOP",82,45,26,0.364,0.7,0.423,0,3,"2+"
2017-01-05,"NOP",94,52,19,0.366,0.786,0.429,0,3,"2+"
2017-01-07,"NOP",108,42,22,0.471,0.783,0.323,0,2,"1"
2017-01-09,"NOP",110,39,24,0.488,0.842,0.444,1,2,"1"
2017-01-12,"NOP",104,50,16,0.422,0.68,0.344,1,3,"2+"
2017-01-14,"NOP",99,42,27,0.464,0.667,0.304,0,2,"1"
2017-01-16,"NOP",95,38,18,0.434,0.722,0.4,0,2,"1"
2017-01-18,"NOP",118,45,28,0.495,0.733,0.417,1,2,"1"
2017-01-20,"NOP",114,47,21,0.41,0.739,0.324,0,2,"1"
2017-01-23,"NOP",124,42,26,0.494,0.733,0.41,1,3,"2+"
2017-01-25,"NOP",105,46,23,0.427,0.632,0.407,0,2,"1"
2017-01-27,"NOP",119,53,29,0.516,0.714,0.433,1,2,"1"
2017-01-29,"NOP",94,42,25,0.452,0.533,0.313,0,2,"1"
2017-01-31,"NOP",106,47,17,0.426,0.737,0.4,0,2,"1"
2017-02-01,"NOP",98,35,21,0.5,0.786,0.238,0,1,"0"
2017-02-04,"NOP",91,42,18,0.44,0.545,0.294,0,3,"2+"
2017-02-06,"NOP",111,48,20,0.457,0.818,0.346,1,2,"1"
2017-02-08,"NOP",94,37,17,0.455,0.76,0.208,0,2,"1"
2017-02-10,"NOP",122,43,27,0.6,0.741,0.48,1,2,"1"
2017-02-12,"NOP",99,36,23,0.415,0.857,0.419,0,2,"1"
2017-02-13,"NOP",110,37,19,0.474,0.8,0.286,1,1,"0"
2017-02-15,"NOP",95,38,18,0.493,0.591,0.444,1,2,"1"
2017-02-23,"NOP",99,44,24,0.419,0.808,0.194,0,8,"2+"
2017-02-25,"NOP",83,45,21,0.397,0.64,0.208,0,2,"1"
2017-02-26,"NOP",110,35,17,0.45,0.811,0.381,0,1,"0"
2017-03-01,"NOP",109,53,18,0.5,0.957,0.36,1,3,"2+"
2017-03-03,"NOP",98,48,20,0.385,0.833,0.32,0,2,"1"
2017-03-05,"NOP",105,44,23,0.404,0.686,0.375,1,2,"1"
2017-03-06,"NOP",83,47,16,0.357,0.722,0.303,0,1,"0"
2017-03-08,"NOP",87,40,22,0.425,0.769,0.31,0,2,"1"
2017-03-11,"NOP",125,47,33,0.505,0.688,0.412,1,3,"2+"
2017-03-14,"NOP",100,49,19,0.475,0.6,0.286,1,3,"2+"
2017-03-15,"NOP",112,38,21,0.477,0.679,0.409,0,1,"0"
2017-03-17,"NOP",128,54,29,0.533,0.75,0.353,1,2,"1"
2017-03-19,"NOP",123,43,31,0.544,0.733,0.467,1,2,"1"
2017-03-21,"NOP",95,51,16,0.398,0.842,0.31,1,2,"1"
2017-03-24,"NOP",107,36,28,0.451,0.786,0.368,0,3,"2+"
2017-03-26,"NOP",115,60,29,0.495,0.833,0.333,1,2,"1"
2017-03-27,"NOP",100,37,17,0.463,0.667,0.4,0,1,"0"
2017-03-29,"NOP",121,44,26,0.5,0.758,0.4,1,2,"1"
2017-03-31,"NOP",117,45,28,0.484,0.789,0.303,1,2,"1"
2017-04-02,"NOP",110,40,24,0.407,0.971,0.333,0,2,"1"
2017-04-04,"NOP",131,35,30,0.51,0.882,0.438,0,2,"1"
2017-04-07,"NOP",106,33,19,0.475,0.692,0.13,0,3,"2+"
2017-04-08,"NOP",101,34,24,0.488,0.632,0.238,0,1,"0"
2017-04-11,"NOP",96,39,29,0.468,0.75,0.318,0,3,"2+"
2017-04-12,"NOP",103,42,20,0.444,0.714,0.333,1,1,"0"
2016-10-29,"CLE",105,40,17,0.409,0.733,0.297,1,1,"0"
2016-11-01,"CLE",128,46,22,0.518,0.839,0.5,1,3,"2+"
2016-11-03,"CLE",128,42,24,0.488,0.865,0.412,1,2,"1"
2016-11-05,"CLE",102,49,23,0.407,0.778,0.368,1,2,"1"
2016-11-08,"CLE",106,39,21,0.374,0.84,0.262,0,3,"2+"
2016-11-11,"CLE",105,47,16,0.419,0.731,0.424,1,3,"2+"
2016-11-13,"CLE",100,53,25,0.424,0.533,0.368,1,2,"1"
2016-11-15,"CLE",121,46,26,0.53,0.714,0.394,1,2,"1"
2016-11-16,"CLE",93,51,19,0.407,0.6,0.367,0,1,"0"
2016-11-18,"CLE",104,52,26,0.482,0.929,0.44,1,2,"1"
2016-11-23,"CLE",137,41,30,0.533,0.741,0.583,1,5,"2+"
2016-11-25,"CLE",128,47,30,0.506,0.917,0.465,1,2,"1"
2016-11-27,"CLE",112,46,19,0.413,0.857,0.3,1,2,"1"
2016-11-29,"CLE",101,35,17,0.427,0.742,0.359,0,2,"1"
2016-12-01,"CLE",94,36,12,0.406,0.744,0.375,0,2,"1"
2016-12-02,"CLE",105,33,30,0.542,0.5,0.385,0,1,"0"
2016-12-05,"CLE",116,48,21,0.476,0.815,0.438,1,3,"2+"
2016-12-07,"CLE",126,46,23,0.488,0.839,0.55,1,2,"1"
2016-12-09,"CLE",114,47,23,0.554,0.684,0.375,1,2,"1"
2016-12-10,"CLE",116,40,25,0.575,0.679,0.419,1,1,"0"
2016-12-13,"CLE",103,46,21,0.457,0.739,0.387,1,3,"2+"
2016-12-14,"CLE",85,39,10,0.373,0.645,0.36,0,1,"0"
2016-12-17,"CLE",119,44,30,0.517,0.667,0.455,1,3,"2+"
2016-12-20,"CLE",114,43,19,0.407,0.852,0.425,1,3,"2+"
2016-12-21,"CLE",113,42,30,0.494,0.632,0.556,1,1,"0"
2016-12-23,"CLE",119,51,28,0.455,0.875,0.229,1,2,"1"
2016-12-25,"CLE",109,44,20,0.389,0.719,0.343,1,2,"1"
2016-12-26,"CLE",90,47,19,0.38,0.826,0.393,0,1,"0"
2016-12-29,"CLE",124,46,29,0.518,0.727,0.368,1,3,"2+"
2016-12-31,"CLE",121,35,17,0.506,0.84,0.452,1,2,"1"
2017-01-02,"CLE",90,56,16,0.378,0.727,0.194,1,2,"1"
2017-01-04,"CLE",94,44,13,0.41,0.75,0.32,0,2,"1"
2017-01-06,"CLE",116,46,19,0.432,0.721,0.273,1,2,"1"
2017-01-08,"CLE",120,38,15,0.537,0.895,0.441,1,2,"1"
2017-01-10,"CLE",92,42,15,0.365,0.84,0.29,0,2,"1"
2017-01-11,"CLE",86,48,14,0.341,0.75,0.3,0,1,"0"
2017-01-13,"CLE",120,39,27,0.506,0.773,0.405,1,2,"1"
2017-01-16,"CLE",91,35,11,0.352,0.741,0.265,0,3,"2+"
2017-01-19,"CLE",118,36,29,0.506,0.684,0.452,1,3,"2+"
2017-01-21,"CLE",115,47,25,0.495,0.545,0.382,0,2,"1"
2017-01-23,"CLE",122,45,24,0.462,0.84,0.405,0,2,"1"
2017-01-25,"CLE",112,47,29,0.488,0.5,0.395,0,2,"1"
2017-01-27,"CLE",124,47,26,0.533,0.65,0.361,1,2,"1"
2017-01-29,"CLE",107,51,22,0.446,0.773,0.276,1,2,"1"
2017-01-30,"CLE",97,42,17,0.467,0.714,0.375,0,1,"0"
